SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
3699708,5,48199,425,13,0.0,0.0,2018-02-17 09:08:37.190,LZEOKPLKZNO2BU2NECCX
4793551,23,82400,40,21,0.0,0.0,2018-03-20 04:59:15.720,BPT4KVOT66TKMZ8B1U2F
953288,20,80660,134,21,0.0,0.0,2018-02-21 19:25:35.290,KE8IM2ETOTGJL3JUAJKG
1524639,8,14823,413,4,0.0,0.0,2018-04-05 18:13:58.210,6RR9J10KNLP7O0L3RAAD
3966309,14,53688,231,14,0.0,0.0,2018-02-19 05:01:08.220,E404VFZ9U7EZ9RNX3QB8
620832,6,17623,42,5,0.1,0.0,2018-04-10 07:36:20.340,ICLBP4M45T6HG9L71TUW
2499119,10,38183,385,10,0.0,0.0,2018-02-01 13:52:45.670,E7AD71EAVG0YUHZ323XZ
2417500,20,10225,452,3,0.0,0.0,2018-02-19 16:44:29.140,GOW231YGVPANYO1J1MRG
2300580,10,19922,411,6,0.0,0.0,2018-02-11 23:14:17.660,9H4D27XAKC2T56BWU4O1
4685024,18,56706,148,15,0.0,0.0,2018-01-15 01:27:09.400,5U1D665DLLMDUNURLIKY
3835110,20,32200,245,9,0.0,0.0,2018-03-15 23:04:50.160,7LCOLVT95NYA7PQZ2RFO
358252,1,23510,31,6,0.2,0.0,2018-02-25 23:26:15.820,3XUOQDA61VR7LPCPP3B9
5795256,12,27196,187,7,0.0,0.0,2018-05-07 15:30:38.570,0Q2U8CLMSXUV3D8XEES8
2384623,10,72957,109,19,0.0,0.0,2018-04-05 20:53:13.430,509P1P26X0146ZOLCFQ0
662199,2,23408,442,6,0.0,0.0,2018-04-25 20:34:48.150,BMYI0C9YHTEW2DZUTCY3
6671614,2,87565,274,23,0.0,0.0,2018-02-11 07:38:28.520,H62PV0OS2D5YN5RLO571
4343282,15,67393,357,18,0.2,0.0,2018-04-04 23:44:02.100,ZG56EZCDH6QWYYWS84RP
5083160,10,61118,407,16,0.0,0.0,2018-03-03 06:19:39.400,FLB59EBVAC2ZSKGCU7XL
3504936,15,66601,327,17,0.0,0.0,2018-03-06 18:11:44.690,HZM5G012IX4RTFPA74Y8
5654951,20,45313,395,12,0.0,0.0,2018-01-06 20:25:08.080,L6LJ4PL62LL1QX0DVIIV
3770073,1,53507,369,14,0.0,0.0,2018-04-02 22:27:35.930,H7N2ZUQ1ZWR4IPDXWM1V
734408,15,13132,166,4,0.1,0.0,2018-01-30 00:07:02.550,868E5FEW18K9QQ1N0J7K
6117067,23,30644,366,8,0.0,0.0,2018-04-13 04:47:13.820,EGN9RK1AETFT6OZ58R69
4148339,4,48833,240,13,0.0,0.0,2018-05-05 09:35:12.650,LLOL9JG3FVANYA1FYMM4
5257583,12,61044,355,16,0.0,0.0,2018-01-28 07:28:38.170,QEZIITS2563H4XJOG7Q5
1499280,4,38534,114,10,0.0,0.0,2018-01-07 06:32:48.410,3P265U0D8B5Z7X7XS0VX
5157774,19,71197,275,19,0.1,0.0,2018-03-19 16:08:25.570,BYWL8JS20IP3YT7E434I
2802149,22,3133,73,1,0.0,0.0,2018-03-25 21:59:01.080,1E0FN3YOHHRYUTIPYSGU
1456240,14,43942,106,12,0.2,0.0,2018-02-02 11:34:39.210,Q5NI2HKDCECSN04C1APY
6293738,6,19492,291,5,0.0,0.0,2018-05-08 00:29:42.840,PUKLGE81JHL8IXFWVTLN
5206827,11,96054,324,25,0.0,0.0,2018-03-09 07:47:06.570,JAQU3272WTZTMK81E515
436253,4,88167,238,23,0.0,0.0,2018-04-22 23:41:55.960,H2IGD1XSPJWISCYOIR9V
3598489,17,51322,326,13,0.1,0.0,2018-03-04 07:46:06.570,1DRC3972C6IWNIB990DK
3696522,1,98712,446,25,0.0,0.0,2018-03-02 22:23:00.990,LZS6ZKK3ECY20AHP55BR
4904025,6,15320,14,4,0.1,0.0,2018-02-02 20:41:21.200,5NJ7C6OLH8M3CH7QAWGZ
3994368,15,36989,231,10,0.0,0.0,2018-03-06 14:47:53.120,54NZ26N313ESUTXGF720
6151665,19,37781,325,10,0.0,0.0,2018-02-24 15:02:38.410,XRMX84IETLRFXWWGCA2F
683595,5,499,317,1,0.0,0.0,2018-03-07 04:46:28.620,GW334QHKQS8W61WSMGJD
4895115,20,55088,62,14,0.1,0.0,2018-03-17 14:32:30.380,00SEK1C4JKB5DKE5BLI1
5576402,4,28739,234,8,0.1,0.0,2018-04-08 03:49:23.380,JXJSGH9WMKIECWGBHT89
2205175,10,52320,312,14,0.1,0.0,2018-01-15 03:44:41.360,D5LZYTYT9J5XIKMRKR8R
687068,4,82030,385,21,0.0,0.0,2018-02-23 21:33:37.000,6KLM3V7YKFDNSIULIQXQ
764135,2,96943,387,25,0.0,0.0,2018-04-04 11:01:55.210,R7U54T12T9OYTZ46KMQT
6727164,19,28518,448,8,0.0,0.0,2018-01-05 05:35:30.210,WMANE2O1NEMVXTR4LUOV
128709,13,14583,263,4,0.0,0.0,2018-04-05 18:19:09.700,LTXSLNKX3O4JGR7R8ZJF
2276338,22,54696,441,14,0.0,0.0,2018-05-06 06:13:19.130,7ZXQ0VLK3955P458BHRF
5172364,9,7486,292,2,0.0,0.0,2018-01-06 02:59:05.880,F3WMFZN1F7Y8YCP4G3LT
604774,13,85306,387,22,0.0,0.0,2018-02-04 10:50:43.510,FCZTSJF6WWJ6VDAYH77K
5718696,23,9174,132,3,0.0,0.0,2018-04-27 06:12:41.550,J9KCPBLQ2RDWR92SFRMB
6383773,2,77672,153,20,0.0,0.0,2018-03-16 03:50:47.860,VA00GCIKB5UXBXR9R5B5
396618,23,25918,310,7,0.0,0.0,2018-03-30 09:27:48.460,P48D2CC8BIGPIBKI91MJ
76587,1,92289,127,24,0.1,0.0,2018-03-02 22:13:56.060,NCXBOIHR0CSAT075KBGS
4421722,10,13039,86,4,0.0,0.0,2018-02-25 19:33:06.940,GEPMD1CBEN3M2RDUZ7LC
2329959,22,47770,363,13,0.0,0.0,2018-04-19 22:58:24.400,WN2IAC5U7WSJF7TJ3ME5
3439863,4,85708,413,22,0.0,0.0,2018-01-02 14:45:11.200,B5GQOQ3CB1CFBFZ6HP0I
5242662,12,69174,1,18,0.0,0.0,2018-04-29 06:11:27.710,O5IM7Y1H2NRWO1WKLT0V
2158662,21,31226,199,8,0.0,0.0,2018-04-28 04:01:19.650,MYTON9B8J9JBE0ATF1JU
4912502,21,18862,282,5,0.0,0.0,2018-02-02 14:45:58.060,18CJ9JPK7KT9OI8QYKY8
370533,6,67952,170,18,0.0,0.0,2018-01-16 18:37:29.060,JPEOXCSYPF9VWCUBGND7
865769,3,73880,86,19,0.0,0.0,2018-03-13 23:32:13.420,YNZUFCDVALEB5S1W8YK1
2619286,16,81026,238,21,0.0,0.0,2018-03-28 00:19:49.950,N9CZGIC7IVC3QX2KYES9
5668253,6,28008,391,8,0.0,0.0,2018-02-17 02:59:39.280,4YHK1LK5I5VHNH05R7XD
5055097,10,19792,164,6,0.0,0.0,2018-02-14 01:02:48.990,S8ESXAOSF57FB8BDVEQE
4069838,17,87804,78,23,0.0,0.0,2018-03-10 03:22:27.460,497BWTSD22T6WR2G0LIT
479163,22,94368,443,24,0.0,0.0,2018-02-03 16:34:10.200,PVSKGRWT8ZGH4R5GXAER
291667,2,61645,445,16,0.0,0.0,2018-05-02 08:46:24.140,NRKF9MZ8EJDR1XKM63KM
1751801,7,30177,146,8,0.0,0.0,2018-03-10 02:37:17.690,WT6FL3FPNAOCBKTSISGS
3470156,22,11441,188,3,0.0,0.0,2018-01-10 05:00:33.140,IJMM2005L9ZWPB7U20FT
6534407,7,62437,308,16,0.0,0.0,2018-02-13 16:08:24.170,56PIE6AGTEO05P5WAIC1
1241923,22,95783,5,25,0.2,0.0,,SQBFANSB0Z917LVN2YS6
5057903,22,21663,286,6,0.0,0.0,2018-01-08 17:48:59.810,R4MJDIXQAY1OVLU3PPLK
2357893,23,41564,25,11,0.0,0.0,2018-01-29 00:50:24.190,D5X65ISOGZ1ZO2PMKERV
979786,22,66517,123,17,0.0,0.0,2018-03-04 21:36:31.630,RY3DPWI3QKI43OB81U8W
4438339,9,14242,366,4,0.0,0.0,2018-02-04 15:46:00.510,LFDS5NOXA1MBIW8QWZE9
2905270,14,86076,147,22,0.0,0.0,2018-01-21 05:56:05.880,80ZTPCNNP6WLX2WV0836
5888908,3,53390,75,14,0.0,0.0,2018-04-06 22:03:46.200,GUZE7KEDE3E2UHGQ3CPF
1661009,13,2431,343,1,0.0,0.0,2018-04-27 06:05:12.660,5PGALGEZ2ED764HEAUUJ
3383967,17,18256,396,5,0.0,0.0,,YV28IZ25GR9GWE361PT5
455280,20,22390,146,6,0.0,0.0,2018-02-24 21:07:02.440,YBSM9CK3JLOSTYP61IYQ
193592,21,33552,241,9,0.0,0.0,2018-01-09 16:11:27.030,252D3PZKTKBCY805RTKS
822874,4,61568,377,16,0.0,0.0,2018-04-09 05:01:41.490,4EIMGXYU45BQMD9WUZHA
3391449,16,9561,326,3,0.0,0.0,2018-03-18 10:41:03.530,B059KHL3J67P2YWZ1SKZ
5135324,13,40572,321,11,0.0,0.0,2018-03-03 11:58:59.730,TFNT6E9OB51A7W2V78OU
1395281,19,42310,157,11,0.0,0.0,2018-01-22 05:25:30.570,88S2J0QYV8LM545Z8XWQ
5373879,6,30049,395,8,0.1,0.0,2018-03-22 08:47:25.910,5BUK9UODWDVBZNQ1DWRP
4282729,3,32083,301,9,0.0,0.0,2018-02-07 21:16:59.200,CK9RPP7VVLN4Z4U5NV4Y
5605673,15,61660,287,16,0.0,0.0,2018-02-11 17:08:46.800,VBH84P86SVM7UJRM9BP4
4875862,16,50959,138,13,0.0,0.0,2018-02-05 17:48:58.060,X76B8FWNYR8D0G9LXK4L
5443080,8,78914,18,20,0.0,0.0,2018-03-18 02:36:27.120,43U1MCRYWK0THFQIM7VP
5691033,5,45069,172,12,0.0,0.0,2018-03-21 11:57:10.210,TDIMVK376XS1H6PHRV0B
6273913,6,56562,34,15,0.0,0.0,2018-03-24 12:11:26.940,Z77IPRLXSOCESBZXKV9J
1610686,10,44909,235,12,0.0,0.0,2018-02-13 00:33:02.600,430B39MK3BUXX06MR9YC
5209607,2,73649,335,19,0.0,0.0,2018-04-26 15:00:36.640,CUK7F1SAMYSZCRJEMX8J
1251045,2,43614,16,12,0.0,0.0,2018-02-26 05:39:00.920,LK7394V0YDGX91QG3CHE
4529117,10,16384,353,5,0.0,0.0,2018-02-07 05:17:58.280,OG4X7AE2AUL8GV7IFGQ1
3981366,2,13632,352,4,0.0,0.0,2018-02-13 19:51:33.820,XYZP0L1STEZU5EFWN1VF
3625332,3,85427,12,22,0.0,0.0,2018-02-01 10:06:24.270,JYMC4FI197LFEKB2QTDE
1447341,19,85197,202,22,0.0,0.0,2018-03-13 07:21:28.570,E11JMYIUJBGMSQY4E92C
605791,8,9823,345,3,0.0,0.0,2018-04-07 06:38:45.950,7E0G7L44ZUDKCTNVVQPB
1343686,4,19465,107,5,0.0,0.0,2018-01-19 08:57:25.710,2GEQIDW54U2W5B4DZBGN
2333276,2,39164,170,10,0.2,0.0,2018-05-06 10:15:39.040,XQFXLWFM9OTSVV9IBER6
4056855,23,37552,450,10,0.0,0.0,2018-01-15 13:21:29.500,UXHSMOO9IZF5E1FZ4ONX
4903392,23,22526,274,6,0.0,0.0,2018-02-04 05:05:16.320,WMBI9KHHXM934YZ22VDI
5734005,8,85954,316,22,0.0,0.0,2018-02-10 09:02:15.560,1PFZOTPZM2WL4DW0SA3E
2208329,21,23535,117,6,0.0,0.0,2018-03-31 23:43:33.860,EI0LX6ES6Q4SSRZZI4RY
2060313,10,36323,149,10,0.0,0.0,2018-01-11 15:56:54.380,6NJL728DAP3S2V568LZY
1228068,11,50648,257,13,0.2,0.0,2018-02-12 17:05:27.680,ITNLN5XXGQ0DZIAGJ2RQ
4482551,4,28503,218,8,0.0,0.0,2018-03-14 05:30:12.680,YA2R1T7J854AFMSZRL4E
2109975,21,62812,117,16,0.1,0.0,2018-01-24 20:00:09.980,2E0CKJ7O30M46L46JLTA
1881608,17,98183,191,25,0.0,0.0,2018-02-01 06:59:05.960,4I352Z2C7ITE1BL69K7F
1031678,3,25909,3,7,0.1,0.0,2018-02-19 11:30:26.770,FQUWMVVPL8KZGINWNO40
5662851,21,43061,330,11,0.2,0.0,2018-03-16 13:24:26.770,SASR1U0PTVSXC9ZL4V60
6415894,14,85753,128,22,0.0,0.0,2018-01-01 13:40:05.410,MOG3ORI8JH9VW9QDZMVD
6476708,7,23528,81,6,0.0,0.0,2018-03-29 04:49:41.010,7X7GLT31BXFIQRFQCPPG
1073187,23,46810,333,12,0.0,0.0,2018-04-01 05:29:31.300,3GEBUSN2V3K1J6X068JF
594047,11,22209,171,6,0.0,0.0,2018-04-29 19:45:53.310,6509N3B3IRYP6EXQEWDN
5005834,13,5723,135,2,0.0,0.0,2018-04-22 10:58:06.480,J7JTTT3JBRIGYOL5UEX9
676883,8,96883,427,25,0.0,0.0,2018-04-03 18:38:44.200,L1BTJKGPKCGVC2NOJBVN
5108990,10,47602,32,13,0.0,0.0,2018-03-17 06:30:03.840,20RGPTZLI7J0CP7MN4BS
2543337,22,16542,247,5,0.0,0.0,2018-01-21 08:41:30.260,U7FJ6ZFVW0T2CYSEUFPC
958249,15,9343,131,3,0.0,0.0,2018-04-24 15:45:09.440,CASUH6QPADWQF27C9RRM
4964196,12,21030,131,6,0.0,0.0,2018-01-29 17:56:33.880,OKX55T3175RKVQNU8LKR
4060503,1,89775,322,23,0.0,0.0,2018-01-15 17:22:00.270,H4J7EKIMHWDZEZXPVZOY
3400947,9,48876,97,13,0.0,0.0,2018-01-26 09:56:01.410,MTC2YZTEBJ7NJG3WTGPR
4923574,17,70872,91,18,0.0,0.0,2018-05-07 13:43:34.540,ZTS4QIH511ZIE67TJIP9
1111828,15,35326,433,9,0.0,0.0,2018-03-28 11:40:28.950,PWU5GBV5OFS6XPXMX2C5
1497481,1,3559,250,1,0.0,0.0,2018-01-10 13:41:16.700,1BHSZQ6C0XHO2OSWUKTV
6155215,2,70239,315,18,0.0,0.0,2018-05-01 17:48:53.820,YLUKF8X0ZYWQ4NJOBJ33
4383795,12,85969,179,22,0.1,0.0,2018-01-22 14:54:01.540,PJA9KFOQ5M868VX6VEPT
1312095,19,34431,77,9,0.0,0.0,2018-02-15 18:13:53.140,AIV2CWYJ4WE0GMK66OEX
5231474,9,84099,25,22,0.0,0.0,2018-02-28 23:33:21.350,VJGQQLMAX24I5CRVF7VN
1973720,9,76310,392,20,0.0,0.0,2018-04-25 02:37:08.750,SA1PIZTV5HJL8NTCW1DV
336494,17,69109,81,18,0.0,0.0,2018-01-07 23:18:13.630,VJJDGUO48MQ9GAAO034W
4088690,21,56074,26,15,0.0,0.0,2018-03-22 17:26:27.960,D64AU7KV4FHM67S4ECWD
4175923,7,26041,320,7,0.0,0.0,2018-02-25 04:53:16.010,8FWC30SSMRU27NCFU908
3211750,1,88688,86,23,0.0,0.0,2018-04-15 13:52:42.580,R7I00QHPEH02QN144GDC
4365372,4,87887,437,23,0.0,0.0,2018-04-23 21:10:10.820,CEAROS7YRJVE5G07W2BD
990730,22,62100,90,16,0.0,0.0,2018-05-02 03:44:28.400,DFICKXL1YKDVBHVU7RD0
4098369,18,75059,332,20,0.0,0.0,2018-03-31 14:10:55.130,Y1HGIVEN7BF1SZTATMVK
3137700,15,98428,249,25,0.0,0.0,2018-03-07 12:13:51.920,HNW94DPOKMLQJBL9Y53U
6285064,15,3581,65,1,0.0,0.0,2018-02-27 03:10:16.500,LJCDMR77VVCM5HE9SJ08
4486247,5,6700,406,2,0.0,0.0,2018-04-13 01:55:36.140,NE2OUGOIM4P6MZNLC333
4632706,9,47319,294,12,0.0,0.0,2018-03-19 18:10:52.570,PBJHXS0WVBULIW2BYSFQ
2734621,18,51944,293,14,0.0,0.0,2018-01-29 16:40:46.270,BT0ZELM8A1C2KTZWUYB2
5753635,19,21873,396,6,0.0,0.0,2018-05-07 08:33:00.660,2QQN7E4WBW757UZZXBDL
6453314,15,25916,307,7,0.0,0.0,2018-01-18 04:32:09.490,IIPJZV2C810WXA92O9AK
992761,23,97420,223,25,0.0,0.0,2018-02-06 13:11:21.900,YLCMK3QAWI3UAZTVXYGK
729914,17,10929,103,3,0.0,0.0,2018-02-26 00:18:23.310,GXV4A834NFJQ4WLKJ9NQ
564875,13,14523,21,4,0.0,0.0,2018-02-18 00:05:08.960,G6THY7P0CHDG5HHJ1ZE3
4052000,8,23858,43,7,0.0,0.0,2018-02-28 08:13:36.130,WKP76CQAMCR3IY5FR8YH
4559148,13,37755,297,10,0.0,0.0,2018-03-10 02:21:11.970,QDZJSLV1XLQXKVWUCWCJ
2605507,14,11204,400,3,0.0,0.0,2018-01-18 23:23:30.940,7IHZR9QBY8U7NL53YG9O
5333101,6,92188,214,24,0.0,0.0,2018-02-14 00:14:08.660,W17LAQDN077WTF6N05HK
3254094,19,43045,395,11,0.0,0.0,2018-04-13 08:40:35.660,VECK7HIMYWCN26TL2YPW
4700388,22,85028,119,22,0.0,0.0,,45PTOOC5EGZ4PRTU6XR4
6596863,19,79335,353,21,0.0,0.0,2018-02-10 23:51:09.720,IEWDQDQBTB3ICP2X5KBW
1741265,2,77980,390,20,0.0,0.0,2018-01-16 13:55:48.460,80OFIDC3PQ0YGH4RZ5AR
1290378,7,92054,416,24,0.0,0.0,2018-04-10 05:25:04.400,LY8MERC7JYPGZDKZVAJQ
5464034,1,82328,245,21,0.0,0.0,2018-01-06 16:04:06.020,9UN4PAAV2VTISX0XGUU5
3049229,4,46396,421,12,0.2,0.0,2018-01-30 19:26:21.470,0UBE0K3I01Q41Z3GYHB1
6425094,15,63484,310,17,0.0,0.0,2018-02-07 06:01:42.090,HSZPO4DLZP2BYHOC0HHS
5236628,7,92087,397,24,0.0,0.0,2018-04-12 09:54:30.940,2M6Q2LY2NVCP3J6JL68C
2196467,13,54871,269,14,0.0,0.0,2018-01-05 08:25:13.550,A84G9GQ0YGH2AGC5QRKK
4798076,16,46964,80,12,0.0,0.0,2018-02-20 03:55:44.550,0RJJCM12Q0ZXWOF4DHC1
3978979,20,34387,52,9,0.0,0.0,2018-01-14 23:33:59.190,WZSYUKU8628QQI8N50VU
6379319,3,59695,369,16,0.0,0.0,2018-01-12 16:46:03.500,CX15OPS3XSY2SQ3YBA7T
3657993,4,8574,221,3,0.0,0.0,2018-01-09 18:00:43.180,CFXCU76T6ZZKGWL02OV6
3011945,21,16419,258,5,0.1,0.0,2018-03-19 02:54:24.860,S2MK7H1S93MQDN2IDZGC
5077911,19,33950,60,9,0.0,0.0,2018-02-14 06:07:05.280,JC11OCZDD1G00HJ3WCL9
3500534,23,5984,89,2,0.0,0.0,2018-02-13 23:00:49.920,9MD4HXN9FWHWGS0B0340
6064911,18,17780,136,5,0.0,0.0,2018-05-01 17:19:45.960,OFGAYBF5N7DJ85PMAQYX
1215176,11,53207,311,14,0.0,0.0,2018-01-14 06:53:05.370,KL7CR2QXD5OD647GYBH1
5571993,12,80781,120,21,0.0,0.0,2018-04-15 00:11:45.850,IO4R97AGQT3W11BJ67YB
938429,3,4576,197,2,0.0,0.0,2018-05-09 00:35:37.550,H2O7DG8YPW3U70NIBL04
3936479,23,63604,61,17,0.0,0.0,2018-01-26 12:19:56.430,FNC3GT3HV0VT7BH3A9XW
2900630,23,421,18,1,0.2,0.0,2018-02-09 10:28:29.930,9N5UXDN5FPBQF4QX6O5P
4747906,8,73214,393,19,0.2,0.0,2018-05-06 04:44:52.580,HNO24N2LOO2GOV05V44X
5984603,14,34647,5,9,0.1,0.0,2018-03-08 20:50:52.870,BJGNO6HKIR1K5UQD0XZL
92470,19,36266,324,10,0.0,0.0,2018-01-01 09:35:24.400,IJ8HXS37SQWFX4YGQUDD
5374944,7,8496,352,3,0.0,0.0,2018-04-23 23:04:28.360,01PAEU3HMCK936F30OSK
3794785,22,76383,19,20,0.2,0.0,2018-01-09 07:49:23.160,ZADH14ETOSUFR22R3MUP
4326968,2,39512,409,11,0.0,0.0,2018-02-14 05:53:36.030,F9WKAXHCT7R7GEIHQ0HE
3254489,2,82313,437,21,0.0,0.0,2018-03-06 09:15:24.800,Q9IZ3YNTATBLK8FCTO20
6424728,17,23070,239,6,0.0,0.0,2018-04-16 23:10:35.010,KXCBQQE91V9SCVY6GJ8G
1255566,14,28253,138,8,0.0,0.0,2018-03-01 17:03:23.140,Z7VBFJP7YNKPU4BTSHL9
3386470,1,2416,243,1,0.1,0.0,2018-03-27 07:14:24.910,UP14J846NV7UKT0M97XA
3380924,6,45052,354,12,0.0,0.0,2018-03-05 15:01:19.500,J1G8P5YCQL4K8KSNIM54
3477531,8,29397,349,8,0.0,0.0,2018-01-23 02:28:35.780,URKE2NXPNJ9A6TCB3O2G
1607113,6,10222,188,3,0.0,0.0,2018-01-08 12:03:54.410,TWX51F5W5CR6RMLG1WQS
3977731,15,23148,290,6,0.0,0.0,2018-03-14 05:05:21.260,RSND8NZBHL6WEBZA0FIP
1056334,11,55458,316,15,0.0,0.0,2018-04-05 13:12:05.980,VBGYG2NLY6SW8CGK32TG
4058315,5,62281,364,16,0.0,0.0,2018-03-17 03:30:10.340,IOL6AACS5ACYAJ6DAYFW
3928607,22,4866,108,2,0.0,0.0,2018-02-12 12:25:19.890,8TJF688FYJZ0RCMDIB7V
953969,15,18690,235,5,0.0,0.0,2018-01-24 13:25:46.680,XLUT9M63VZ3VCQYP1QXJ
4662884,15,7807,103,2,0.0,0.0,2018-01-15 08:39:30.750,ORXO2QH6A8GHK6ZE9BI3
186564,21,27901,165,8,0.0,0.0,2018-02-20 13:15:00.550,TE040YOUGEMRNF4Y52WB
3938951,4,1552,370,1,0.0,0.0,2018-04-20 20:42:55.960,WNU4I2ULE6CYY79HBW2I
3607807,16,41462,6,11,0.0,0.0,2018-05-08 17:27:56.920,OANZJY2XXVM3GLPP28SZ
4132226,9,61652,452,16,0.0,0.0,2018-02-06 12:42:44.570,P2781BJEQ9GY9W3JZE8F
2654962,11,66275,436,17,0.0,0.0,2018-03-22 04:52:37.250,R658FMIN4QARE9QEN4U1
808787,3,94415,328,24,0.1,0.0,2018-04-28 02:33:12.970,DCA9WGQSG1GFMSLM1RH8
6291913,3,31697,277,9,0.0,0.0,2018-04-11 11:42:10.290,B2UL2VI4CWSHGGVA3SOK
3920822,19,54714,304,14,0.0,0.0,2018-01-25 13:32:45.580,6S79OJU602WDH0JB31YW
3737156,19,48204,222,13,0.0,0.0,2018-02-17 11:56:55.710,UPX036BJYK8WSWEQZIAN
1689235,5,51435,244,14,0.0,0.0,2018-03-10 09:23:25.960,CQDOUQIB1E040BHJTW8E
2393023,20,34937,274,9,0.0,0.0,2018-04-13 16:49:51.390,2EBAU521OMNGCX5JJ7QT
6738656,22,90626,174,23,0.0,0.0,2018-02-21 14:42:07.910,9XICV3ZR7RPEQMZURHG0
2427656,1,39245,206,10,0.1,0.0,2018-02-27 10:30:20.420,05LS777IHVLONYHVERTA
3023714,9,79271,420,21,0.0,0.0,2018-03-01 16:02:30.700,1O987KB4Q3N4ILZ2B5A2
465723,9,71971,335,19,0.0,0.0,2018-04-04 08:19:38.240,BG11D5IY9BSD2M4QOJNW
2190772,21,20670,76,6,0.0,0.0,2018-05-03 09:16:31.470,FGZ4PTE674EX71QQ24I1
4338470,7,16085,438,5,0.0,0.0,2018-01-12 15:33:35.950,JX833CZCOWWQ58KQRIYT
396445,14,38861,263,10,0.0,0.0,2018-03-19 12:07:46.280,2C40F7YD9LOVHHTRC40A
373884,3,32476,294,9,0.0,0.0,2018-03-22 20:41:19.120,OVLF1UC0GBI0V81WO7DH
2690743,18,11769,288,3,0.0,0.0,2018-03-21 08:00:37.910,LJXHLUJJYQFTYPNL3FJW
68074,5,62683,356,16,0.1,0.0,2018-04-09 05:08:49.290,7RUQK9J5KNNQJH8D4FNJ
5687489,12,18763,320,5,0.0,0.0,2018-01-08 13:56:36.480,BLLLWC16CRRWJZODBAND
5809469,17,74093,376,19,0.0,0.0,2018-03-01 10:11:48.240,JNMJGFB8AWW55JJNU6FM
809083,14,96184,250,25,0.2,0.0,2018-02-01 05:30:01.770,A9Z1DOE6GE2RCOR4HAPP
5058031,6,90095,192,23,0.0,0.0,2018-03-14 20:30:42.250,IRTC2LXDK3J5KG5MSDNU
1378117,13,3282,136,1,0.1,0.0,2018-02-09 20:40:03.490,PU7YE7DC9X0NPIJFWHW6
6681508,21,46657,147,12,0.0,0.0,2018-01-24 18:18:33.190,PG20TRV353NZVIXWNZVX
2483152,1,6804,51,2,0.0,0.0,2018-03-16 14:57:10.080,RO61YUCJDBOM9IU3GRAY
3102782,4,42151,165,11,0.0,0.0,2018-03-02 11:09:27.120,ZTJCFD2QFCIPU1WP6PD2
6267353,8,17553,422,5,0.0,0.0,2018-02-07 00:57:25.010,XE0OEKB1TD9JOGF3JTCZ
3631778,13,76999,73,20,0.0,0.0,2018-03-28 12:15:03.460,JIJEUJVP88R22DBX8CQQ
744718,17,58182,172,15,0.1,0.0,2018-04-27 01:29:16.680,S761HTTKZOEA8QHKU6I0
5108363,2,3398,3,1,0.0,0.0,2018-01-12 19:56:39.720,KQILVB7Y9XXOO7I2EHI8
2357759,12,80553,144,21,0.0,0.0,2018-02-23 01:50:57.000,FB6Z54XWDCPIJNXLQ7GO
5921506,17,91914,111,24,0.2,0.0,2018-01-02 01:35:39.400,I26NBXP3R2SXKUJYK2J8
3438149,4,15688,301,4,0.1,0.0,2018-04-10 22:17:57.890,7ADI6NRG44OEDVGIA6TR
2584163,4,11306,245,3,0.0,0.0,2018-01-13 06:33:03.130,5JA7QW1LWFOFYQCKVRQL
138219,11,28741,236,8,0.2,0.0,2018-01-03 08:37:49.080,81JP3P9L8XX6ZYSA39FB
2493353,19,57651,103,15,0.2,0.0,2018-01-20 11:39:14.620,FHP6V15X7LV0RPDTKL5U
697671,13,24684,137,7,0.0,0.0,2018-04-10 10:34:09.500,OV5VT2ZWO3TVJZ3W9IUI
5045523,11,90727,278,23,0.0,0.0,2018-02-16 19:56:15.470,MILODB1QI8S6K2UT6N35
6396337,11,84159,415,22,0.0,0.0,2018-01-31 01:21:31.310,6K8MD7L331SZEGVEQKI1
461865,19,73953,311,19,0.2,0.0,2018-03-28 17:07:09.140,RZJXY34WANBOL0O3HQAK
4361817,22,92199,414,24,0.0,0.0,2018-05-01 13:26:11.310,EW4K5RNEEF09X2FZN0XO
4623920,23,854,11,1,0.0,0.0,2018-02-06 08:24:21.200,UNWRGIMV3K60PFWI369Z
5545075,13,45219,163,12,0.1,0.0,2018-03-06 20:54:32.820,IG39JBMFXA7XV52LUQHE
2228805,14,38447,43,10,0.0,0.0,2018-01-24 03:31:12.200,3MFL9236F208LDA99HTK
795685,16,13546,389,4,0.1,0.0,2018-03-14 22:58:36.120,6T9TLTRFPVDU7PTSPB47
1284998,11,69938,34,18,0.0,0.0,2018-03-27 14:08:03.440,TKBNV3VJ2ETIQNR52DM2
4683517,22,22685,87,6,0.0,0.0,2018-03-19 16:03:26.600,YNYV6TAI9ARAT8M7R2D5
3986643,19,33075,51,9,0.0,0.0,2018-02-28 17:09:15.940,J154U7EHZWZKSLU7BKAZ
1537439,7,49981,391,13,0.0,0.0,2018-01-26 09:11:07.900,387GI3ZY19YMG1AQ2IU0
4708889,4,38676,125,10,0.0,0.0,2018-02-20 17:59:26.920,REUGIDQ4JMC2856E1IDU
4631577,11,24533,411,7,0.1,0.0,2018-05-01 16:02:57.500,STRY19TJWOY3081D1B66
5329593,22,47488,366,13,0.1,0.0,2018-02-13 13:02:36.730,C7Q4CT5N9E1GDO1XTG5Y
